Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
360	-3787.687	-3933.829	146.1424	0.184794	0.404704	0.595296	0.815206	1.622849	0.211731	0.00906455	0.0784751	0.0527458	0.0517615	0.0425776	0.0120178	0.0122368	0.0380698	0.0547878	0.0664029	0.099032	0.0618782	0.0550769	0.0754437	0.0782956	0.146635	0.0745269	0.258303	0.0171871	0.12513	0.106222	0.060954	0.00566261	0.0112339	0.0684532	0.0961988	0.0382071	0.0766853	0.0383205	0.0732925	0.0260319	0.080068	0.0657202	0.0729041	0.0164863	0.110809	0.218598	0.0191874	0.019211	0.0402566	0.0175316	0.0172005	0.00325332	0.0129287	0.0145635	0.00105755	0.350009	0.00826807	0.108962	0.0795412	0.0062107	0.185934	0.0246929	0.10199	0.0486139	0.161216	0.119615	0.123225	0.00325896	0.00235043	0.0808878	0.0371464	0.0330055	0.142232	0.254014	0.0246253	0.200775	0.0309362	0.0294595	0.0539816	0.0424178	0.0778475	0.0525934	0.0702583	0.0163411	0.00279917	0.120141	0.157132	0.110268	0.00949998	0.0449384	0.0651963	0.0567127	0.0264397	0.0112792	0.062848	0.03786	0.0014514	0.114615	0.18917	0.563872	0.132343	0.333851	0.585647	0.846265	1.18166	1.70751	2.99535	0.7932497	0.0346567	0.00148371	0.012845	0.00863356	0.00847244	0.00696921	0.0019671	0.00200295	0.00623136	0.0089678	0.010869	0.0162098	0.0101284	0.00901513	0.0123488	0.0128156	0.0240015	0.0121987	0.0422797	0.00281322	0.0204816	0.0173866	0.0099771	0.00092687	0.0018388	0.0112046	0.0157461	0.00625382	0.012552	0.0062724	0.0119967	0.00426097	0.0131057	0.0107572	0.0119331	0.00269851	0.0181374	0.0357806	0.00314063	0.0031445	0.0065893	0.00286962	0.00281542	0.000532512	0.00211621	0.00238379	0.000173103	0.0572903	0.00135334	0.0178351	0.0130195	0.00101658	0.0304342	0.00404179	0.0166939	0.00795725	0.0263882	0.0195789	0.0201697	0.000533435	0.000384724	0.0132399	0.00608021	0.00540242	0.0232808	0.0415777	0.00403073	0.0328634	0.00506371	0.00482201	0.00883585	0.00694305	0.0127423	0.00860862	0.0115001	0.00267476	0.000458176	0.0196649	0.0257197	0.018049	0.00155498	0.00735563	0.0106715	0.00928288	0.00432771	0.00184621	0.0102871	0.00619701	0.000237568	6.109389
396	-3798.021	-3945.848	147.8267	0.207843	0.414149	0.585851	0.792157	1.963912	0.214067	0.0295853	0.0512306	0.0346017	0.0495315	0.0162971	0.00845828	0.0672494	0.0350231	0.0331937	0.0237329	0.0616309	0.0402043	0.07247	0.0786403	0.0587973	0.0938281	0.10713	0.197941	0.000223301	0.11143	0.101769	0.0427966	0.00688658	0.0231662	0.013643	0.0633814	0.0191313	0.0721464	0.0164529	0.0453238	0.0142733	0.0587781	0.0439831	0.0387438	0.0136252	0.0596847	0.1752	0.0408387	0.00557153	0.0188847	0.0124674	0.0188869	0.011058	0.00861003	0.0145696	0.00973312	0.0412614	0.023172	0.0402958	0.0223627	0.00829364	0.0738469	0.0948832	0.022174	0.0157072	0.21855	0.0110203	0.0342381	0.0799691	0.0115306	0.0929854	0.0344619	0.0185945	0.032375	0.0183679	0.0302174	0.134313	0.0588485	0.0122338	0.256169	0.0623899	0.289351	0.0590675	0.0624237	0.0406505	0.153632	0.00159762	0.00398994	0.0286814	0.00882854	0.0169031	0.056904	0.178171	0.115624	0.0154331	0.0130309	0.0470979	0.0106203	0.294368	0.168434	0.0809281	0.456269	0.22989	0.488215	0.799563	1.25068	2.04828	4.34991	1.063024	0.0438201	0.00605618	0.010487	0.00708304	0.0101392	0.00333605	0.00173143	0.0137661	0.00716931	0.00679483	0.00485818	0.012616	0.00822992	0.0148348	0.0160979	0.0120359	0.0192068	0.0219299	0.0405189	4.57102e-05	0.02281	0.0208324	0.00876056	0.0014097	0.00474218	0.00279275	0.0129743	0.00391623	0.0147685	0.00336795	0.0092779	0.00292178	0.012032	0.00900344	0.00793095	0.00278912	0.0122176	0.0358639	0.00835977	0.00114051	0.00386573	0.00255211	0.0038662	0.00226359	0.00176249	0.00298242	0.00199239	0.00844632	0.00474336	0.00824864	0.00457771	0.00169773	0.0151166	0.0194228	0.00453907	0.0032153	0.0447376	0.00225589	0.00700862	0.0163699	0.00236033	0.0190343	0.00705443	0.00380635	0.00662724	0.00375996	0.00618558	0.0274941	0.0120464	0.00250428	0.0524385	0.0127714	0.0592309	0.0120913	0.0127783	0.00832126	0.0314488	0.000327037	0.000816751	0.00587114	0.00180722	0.0034601	0.0116484	0.0364721	0.0236685	0.00315918	0.00266746	0.00964106	0.00217401	4.88514
432	-3785.657	-3932.48	146.8237	0.210772	0.415292	0.584708	0.789228	2.012973	0.242529	0.0349262	0.0778295	0.0545818	0.0515567	0.0378492	0.0142501	0.000587694	0.0317644	0.158899	0.0435276	0.00536987	0.059967	0.0166913	0.0970993	0.0650535	0.0955434	0.0935927	0.20099	0.0393398	0.114407	0.131579	0.0741431	0.00258383	0.00438572	0.0691593	0.0906358	0.0291175	0.055497	0.0517141	0.0597225	0.0592226	0.0425314	0.0764208	0.0615874	0.0259431	0.106199	0.228791	0.0145758	0.00707814	0.0119731	0.00731217	0.01822	0.0131125	0.0171993	0.032431	0.0421817	0.301186	0.0183837	0.0922427	0.0879182	0.00754327	0.266768	0.0443292	0.03389	0.0235308	0.0843011	0.0790357	0.0642597	0.00975349	0.035539	0.0910263	0.0318757	0.0327705	0.0508404	0.311593	0.0255703	0.188391	0.0731561	0.0287217	0.0199663	0.0320998	0.0549429	0.0130779	0.0523832	0.00599115	0.00987894	0.0366441	0.00238261	0.0798819	0.0191985	0.00868371	0.0360012	0.0504761	0.0170899	0.0323133	0.0354437	0.108816	0.077143	0.230081	0.321533	0.154684	0.293702	0.314436	0.568781	0.838585	1.19248	1.75815	3.1803	0.8365734	0.0437407	0.006299	0.0140367	0.00984393	0.00929835	0.00682618	0.00257004	0.000105992	0.00572878	0.0286578	0.00785029	0.000968466	0.0108152	0.00301031	0.017512	0.0117325	0.0172314	0.0168796	0.0362489	0.00709502	0.0206335	0.0237306	0.0133719	0.000465998	0.000790974	0.012473	0.0163463	0.00525141	0.010009	0.00932675	0.0107711	0.0106809	0.00767062	0.0137826	0.0111074	0.00467889	0.0191532	0.041263	0.00262878	0.00127656	0.00215937	0.00131876	0.00328601	0.00236486	0.00310193	0.00584899	0.00760755	0.0543195	0.00331553	0.0166362	0.0158562	0.00136044	0.0481121	0.00799487	0.00611213	0.00424383	0.0152039	0.0142542	0.0115894	0.00175906	0.00640954	0.0164168	0.00574885	0.00591022	0.00916918	0.0561964	0.00461166	0.0339767	0.0131939	0.00518002	0.00360096	0.00578926	0.00990907	0.00235863	0.00944742	0.00108052	0.00178169	0.00660884	0.000429708	0.0144069	0.0034625	0.00156613	0.00649289	0.00910346	0.00308219	0.00582777	0.00639234	0.0196253	0.0139129	5.544713
468	-3780.99	-3927.787	146.797	0.175909	0.400822	0.599178	0.824091	1.509654	0.250142	0.0536995	0.0404786	0.0272023	0.0421189	0.0341293	0.00366995	0.0483193	0.0373989	0.00861946	0.0489957	0.0896529	0.0217697	0.0337413	0.0575358	0.0796036	0.124287	0.0746347	0.262185	0.000272671	0.110878	0.216209	0.0670842	0.010227	0.00408138	0.0698527	0.0635299	0.0454695	0.0281043	0.00868734	0.0302449	0.0310871	0.0961652	0.0205936	0.0686037	0.00798545	0.119495	0.106298	0.0464024	0.00302081	0.0217996	0.0110244	0.0528348	0.00808821	0.0126497	0.0164998	0.0459851	0.0832787	0.0498699	0.0441267	0.0329881	0.00374295	0.0528816	0.0667192	0.0411536	0.000263692	0.151178	0.0188655	0.027918	0.0880699	0.0343141	0.10161	0.100354	0.0237538	0.0211837	0.0483897	0.0307109	0.0696431	0.157068	0.0378177	0.37557	0.052199	0.303506	0.0660512	0.25529	0.0341389	0.168124	0.0105345	0.00610698	0.0282462	0.0792272	0.0332174	0.0613226	0.154724	0.0977913	0.000401278	0.0312535	0.0556571	0.0158775	0.2186	0.127711	0.400593	0.253096	0.311135	0.565862	0.83724	1.1944	1.76722	3.21403	0.8442025	0.0433034	0.00929621	0.00700746	0.00470913	0.00729143	0.0059083	0.000635325	0.00836481	0.00647431	0.00149216	0.0084819	0.0155203	0.00376867	0.00584113	0.00996032	0.0137806	0.021516	0.0129204	0.0453882	4.72036e-05	0.0191947	0.037429	0.0116133	0.00177045	0.000706549	0.0120926	0.010998	0.00787147	0.00486528	0.00150391	0.00523586	0.00538165	0.0166477	0.00356507	0.0118763	0.0013824	0.0206864	0.0184018	0.00803297	0.000522949	0.00377385	0.0019085	0.00914652	0.00140019	0.00218985	0.00285637	0.00796072	0.0144168	0.00863325	0.00763901	0.00571075	0.000647962	0.00915461	0.0115501	0.00712433	4.56492e-05	0.0261712	0.0032659	0.00483304	0.0152462	0.0059403	0.0175903	0.0173728	0.00411214	0.00366723	0.00837699	0.00531653	0.0120563	0.0271908	0.00654682	0.0650169	0.00903644	0.0525414	0.0114345	0.0441947	0.00590996	0.0291049	0.00182369	0.00105721	0.00488986	0.0137154	0.00575044	0.0106159	0.0267851	0.0169292	6.94674e-05	0.00541045	0.0096351	0.00274863	5.776497
504	-3785.33	-3929.114	143.7846	0.241755	0.426731	0.573269	0.758245	2.635666	0.176598	0.0784442	0.0384189	0.0120618	0.0671381	0.0308602	0.0269659	0.0442732	0.078372	0.0406407	0.0548015	0.130679	0.0681607	0.0763837	0.147211	0.143046	0.148545	0.106262	0.261848	0.0453256	0.130801	0.217435	0.0589234	0.000719491	0.00701372	0.0350303	0.120206	0.0205044	0.0965502	0.0224846	0.0893946	0.0263105	0.0676917	0.0685627	0.138678	0.0251082	0.0560509	0.132276	0.030574	0.00907974	0.0169107	0.0277964	0.0293559	0.00310011	0.0190337	0.0297288	0.0647407	0.08527	0.038963	0.111241	0.100277	0.010506	0.0432988	0.0687261	0.0435981	0.00454481	0.0816085	0.014357	0.0312382	0.0794772	0.0114044	0.0602354	0.0686372	0.0457867	0.0437242	0.0231856	0.0322087	0.143522	0.179177	0.00384392	0.535221	0.0439044	0.35804	0.188687	0.296716	0.14456	0.198231	0.0258819	0.111142	0.0372958	0.0127599	0.0820695	0.0817092	0.127818	0.00682378	4.19694e-06	0.0346113	0.0471376	0.0312489	0.31956	0.285056	0.0211464	0.374238	0.354759	0.603255	0.854123	1.17079	1.65767	2.81882	0.7493293	0.0251967	0.0111923	0.00548153	0.00172096	0.00957913	0.00440308	0.00384744	0.00631682	0.011182	0.00579853	0.00781897	0.0186451	0.00972504	0.0108983	0.0210038	0.0204096	0.0211941	0.0151612	0.03736	0.00646697	0.0186624	0.0310233	0.00840707	0.000102656	0.0010007	0.00499806	0.0171507	0.00292553	0.0137756	0.00320805	0.0127546	0.00375393	0.00965811	0.00978238	0.0197863	0.00358238	0.00799723	0.0188729	0.00436224	0.00129548	0.00241279	0.00396594	0.00418844	0.000442317	0.00271569	0.00424165	0.00923708	0.0121662	0.00555916	0.0158716	0.0143073	0.00149897	0.00617779	0.0098057	0.00622049	0.000648445	0.0116437	0.00204843	0.004457	0.0113397	0.00162716	0.00859427	0.00979302	0.00653276	0.00623848	0.00330807	0.00459547	0.0204775	0.0255646	0.000548443	0.0763642	0.0062642	0.0510844	0.0269215	0.0423348	0.0206255	0.0282831	0.00369277	0.0158575	0.00532129	0.00182055	0.0117095	0.0116581	0.0182368	0.000973604	5.98811e-07	0.00493828	0.0067255	0.00445853	7.008788
540	-3787.262	-3933.201	145.9389	0.291596	0.443182	0.556818	0.708404	4.268252	0.214348	0.0755063	0.0206316	0.0531158	0.0644075	0.0221096	0.032723	0.0329065	0.0259263	0.0905331	0.054241	0.177464	0.0181142	0.0358523	0.0781032	0.0520007	0.105793	0.0956875	0.12984	0.0239029	0.112447	0.139871	0.0443202	0.00491976	0.00385716	0.0548669	0.0634763	0.0344247	0.0502348	0.0153257	0.0359424	0.0320984	0.0542553	0.0272212	0.0500489	0.0435164	0.0312903	0.0958092	0.0222696	0.0424794	0.0331575	0.0170109	0.0102031	0.00132307	0.01819	0.0266345	0.0563369	0.0830286	0.01939	0.0666184	0.0142786	0.00536771	0.0475836	0.112358	0.0263713	0.00807752	0.076271	0.00443279	0.0485164	0.0622469	0.0150629	0.122637	0.0514043	0.0203118	0.0219514	0.0818712	0.0353599	0.0616504	0.0916114	0.00592512	0.258636	0.0120977	0.273969	0.117646	0.108132	0.0726392	0.148784	0.0112706	0.184979	0.0138348	0.0144848	0.0768616	0.056792	0.0603616	0.0809425	6.47745e-06	0.017956	0.071548	0.0177316	0.345201	0.0739829	0.169581	0.411235	0.251189	0.509775	0.810415	1.23394	1.96165	3.98107	0.9989565	0.0411753	0.0145044	0.00396324	0.0102033	0.0123724	0.00424715	0.00628596	0.00632121	0.00498034	0.017391	0.0104195	0.0340901	0.00347966	0.00688708	0.0150033	0.00998911	0.0203225	0.0183812	0.0249418	0.00459164	0.0216006	0.0268687	0.00851373	0.000945066	0.000740945	0.0105397	0.0121935	0.00661283	0.00964989	0.00294401	0.00690439	0.00616597	0.0104222	0.00522908	0.00961419	0.00835932	0.00601074	0.0184045	0.0042779	0.00816012	0.00636942	0.00326772	0.00195997	0.000254157	0.00349421	0.00511637	0.0108221	0.0159494	0.00372474	0.0127971	0.00274286	0.00103111	0.00914061	0.0215835	0.00506581	0.00155166	0.0146513	0.00085152	0.0093198	0.0119574	0.00289353	0.023558	0.00987454	0.00390182	0.00421677	0.0157271	0.00679249	0.0118428	0.0175982	0.00113819	0.0496828	0.00232393	0.0526283	0.0225992	0.0207717	0.0139537	0.0285807	0.00216504	0.0355337	0.00265761	0.00278248	0.0147648	0.0109095	0.0115952	0.0155487	1.24429e-06	0.00344927	0.0137441	0.00340616	5.205736
576	-3786.6	-3932.45	145.8506	0.205559	0.413249	0.58675	0.794441	1.926634	0.360301	0.0306438	0.0483788	0.00870709	0.146955	0.00160088	0.00337375	0.0249511	0.0528143	0.104457	0.0457384	0.0715613	0.0392734	0.0288692	0.0958983	0.091333	0.111546	0.0561565	0.187659	0.0871462	0.0586194	0.140199	0.0643979	0.0178213	0.00442368	0.0447226	0.122901	0.0490858	0.0671055	0.0435571	0.0741258	0.0214033	0.0587423	0.0182014	0.0678471	0.00531549	0.121317	0.146012	0.0390211	0.017201	0.0117292	0.0174583	0.0624596	0.0074882	0.0105679	0.0174518	0.0495499	0.368694	0.0127159	0.114343	0.0744497	0.0251904	0.213752	0.026409	0.0421061	0.0249733	0.098874	0.0402224	0.138724	0.0530271	0.0160284	0.057523	0.00898012	0.0636629	0.171207	0.356462	0.0214141	0.272766	0.0311116	0.00625696	0.0186517	0.0325571	0.0142517	0.0487146	0.0422915	0.000151066	0.0683178	0.164855	0.137769	0.0133604	0.00859077	0.0243085	0.0388447	0.051658	0.00589637	0.0651779	0.0601244	0.0357744	0.00909888	0.146148	0.508831	0.133938	0.211083	0.258404	0.516865	0.813915	1.22863	1.93474	3.86991	0.9784794	0.0596983	0.00507737	0.00801587	0.00144268	0.024349	0.00026525	0.000558995	0.00413414	0.0087508	0.0173075	0.00757838	0.011857	0.0065072	0.00478334	0.0158894	0.0151329	0.018482	0.00930455	0.0310933	0.0144392	0.00971264	0.0232295	0.0106701	0.00295281	0.000732958	0.00741007	0.0203634	0.00813301	0.0111187	0.00721696	0.0122819	0.00354631	0.009733	0.00301579	0.0112416	0.000880722	0.020101	0.0241926	0.0064654	0.00285003	0.00194341	0.00289267	0.0103489	0.00124072	0.001751	0.00289158	0.00820992	0.0610888	0.0021069	0.0189454	0.0123356	0.0041738	0.0354165	0.0043757	0.00697654	0.00413782	0.0163824	0.00666444	0.0229851	0.00878605	0.00265575	0.00953097	0.00148791	0.0105483	0.0283673	0.0590622	0.0035481	0.0451945	0.00515487	0.00103672	0.00309039	0.00539438	0.00236137	0.0080715	0.00700727	2.50302e-05	0.0113196	0.0273148	0.0228269	0.00221369	0.0014234	0.00402768	0.00643617	0.0085592	0.000976969	0.0107993	0.009962	0.00592745	0.00150759	6.035375
612	-3780.198	-3924.778	144.5798	0.254382	0.431097	0.568903	0.745618	2.958104	0.348987	0.121802	0.0463597	0.0273161	0.0213059	0.108576	0.0440584	0.0123728	0.033656	0.0426955	0.081707	0.122879	0.0723224	0.100874	0.0788516	0.125994	0.169705	0.138497	0.182265	0.0201295	0.0738826	0.146568	0.0665875	0.00111354	0.0107864	0.0406872	0.0892062	0.0179151	0.0454187	0.0290143	0.0748219	0.0476149	0.0541945	0.0512328	0.0828686	0.0199343	0.0800715	0.174893	0.03117	0.00247154	0.00507897	0.0163447	0.0138924	0.0137154	0.0145667	0.0238292	0.0112096	0.0823366	0.0464096	0.0263339	0.0618509	0.00922003	0.0445694	0.155218	0.00422243	0.0209979	0.0945404	0.00859975	0.03126	0.0525609	0.0240794	0.0743519	0.0977002	0.0149293	0.0359498	0.0507243	0.0161146	0.0900241	0.0557719	0.0181391	0.282151	0.025192	0.579069	0.178012	0.298178	0.0363307	0.195093	0.0309913	0.0719662	0.0238632	0.00694295	0.00633694	0.086214	0.139628	0.0314212	1.3335e-06	0.0272355	0.0564798	0.0202598	0.307828	0.186234	0.110664	0.395274	0.26129	0.519672	0.815291	1.22656	1.92429	3.82717	0.9704491	0.0549525	0.0191792	0.00729992	0.00430127	0.00335488	0.0170967	0.00693755	0.00194825	0.00529955	0.00672295	0.0128658	0.0193489	0.0113881	0.0158839	0.0124162	0.0198393	0.0267223	0.0218081	0.0286999	0.00316964	0.0116337	0.023079	0.010485	0.000175341	0.00169845	0.00640672	0.0140466	0.00282096	0.00715175	0.00456866	0.0117817	0.00749757	0.00853361	0.00806725	0.0130487	0.00313891	0.0126083	0.0275391	0.00490812	0.000389174	0.000799748	0.00257368	0.00218754	0.00215966	0.00229372	0.0037522	0.0017651	0.0129649	0.00730778	0.00414661	0.00973921	0.00145181	0.00701801	0.024441	0.000664875	0.00330638	0.0148866	0.00135414	0.00492228	0.00827638	0.0037916	0.0117076	0.0153841	0.00235081	0.00566075	0.00798718	0.00253745	0.0141754	0.00878198	0.00285622	0.0444282	0.0039668	0.0911817	0.0280303	0.0469518	0.00572072	0.0307199	0.00487998	0.011332	0.00375756	0.00109326	0.000997831	0.0135755	0.0219862	0.00494766	2.09977e-07	0.00428857	0.00889345	0.00319016	6.350714
648	-3786.178	-3933.015	146.8369	0.195275	0.409103	0.590897	0.804725	1.768709	0.373032	0.0461742	0.0615251	0.0107297	0.0514841	0.048285	0.00203578	0.0387594	0.0550892	0.0213284	0.0345325	0.105505	0.016512	0.0770277	0.0801752	0.0398718	0.131517	0.0857738	0.263963	0.0482157	0.0814826	0.112318	0.0709783	0.000233295	0.0147159	0.0353152	0.0855609	0.0329706	0.0547175	0.0163604	0.0493273	0.0565885	0.0505693	0.0877088	0.0793337	0.00221136	0.111717	0.190065	0.0240177	0.000702214	0.0264496	0.0112077	0.0164103	0.0201822	0.0178997	0.0257734	0.0318989	0.0723354	0.0407352	0.0239102	0.0756613	0.00440075	0.111909	0.121148	0.00474443	0.0170159	0.0412341	0.0157744	0.0036046	0.0187518	0.000654418	0.100989	0.073164	0.0362246	0.0174161	0.0176376	0.017818	0.0594885	0.0946114	0.0521099	0.333236	0.0668594	0.395218	0.0688239	0.192007	0.0329744	0.12076	0.0207002	0.0934541	0.0165411	0.00674389	0.0117672	0.104389	0.113052	0.00557207	1.76213e-07	0.0388724	0.056381	0.0322381	0.291223	0.150435	0.417665	0.140677	0.305064	0.560449	0.834734	1.19799	1.78428	3.278	0.8584509	0.0662676	0.00820266	0.0109297	0.00190608	0.00914594	0.00857763	0.000361648	0.00688544	0.00978636	0.00378889	0.00613455	0.0187425	0.00293329	0.0136836	0.0142428	0.00708306	0.0233634	0.0152373	0.0468919	0.00856532	0.014475	0.0199529	0.012609	4.14438e-05	0.00261422	0.00627359	0.0151995	0.00585709	0.00972033	0.00290635	0.00876279	0.0100527	0.00898343	0.0155811	0.0140933	0.00039284	0.0198461	0.0337642	0.00426664	0.000124745	0.00469865	0.00199099	0.00291522	0.00358528	0.0031798	0.00457854	0.00566671	0.0128501	0.00723644	0.00424754	0.0134409	0.000781775	0.0198801	0.0215215	0.000842829	0.0030228	0.00732507	0.00280226	0.000640342	0.00333118	0.000116255	0.0179402	0.0129973	0.00643514	0.0030939	0.00313325	0.00316529	0.0105679	0.0168073	0.0092571	0.059198	0.0118773	0.0702089	0.0122263	0.0341092	0.00585776	0.0214524	0.0036773	0.0166017	0.00293845	0.00119802	0.00209039	0.0185443	0.0200833	0.000989854	3.13035e-08	0.00690552	0.0100159	0.00572696	5.62918
684	-3780.182	-3924.723	144.5405	0.200472	0.411218	0.588782	0.799528	1.84655	0.286419	0.0955007	0.0128749	0.0212187	0.0822326	0.00128831	0.000471157	0.00603737	0.0433137	0.0930752	0.0431067	0.135687	0.024462	0.0505743	0.168449	0.0670485	0.169975	0.104156	0.227204	0.0609337	0.101262	0.174761	0.0718526	0.00436493	0.00172566	0.0610536	0.109853	0.0621525	0.0442981	0.0230168	0.100564	0.0281014	0.0885363	0.0582725	0.0855565	0.0332166	0.110882	0.309584	0.0283715	0.00854256	0.00893498	0.0159275	0.0268934	0.0109855	0.0109385	0.0210505	0.0263265	0.340766	0.0068066	0.131642	0.0564237	0.0296496	0.381051	0.0618401	0.135963	0.0358808	0.147901	0.0364631	0.180845	0.0329666	0.0157166	0.0193298	0.0496498	0.00636603	0.169794	0.286235	0.00258993	0.228278	0.0943887	0.00978592	0.0945161	0.104913	0.00948465	0.0810135	0.0383263	0.0190261	0.0792505	0.104705	0.0408379	0.123741	0.00308452	0.066934	0.0183094	0.0335144	0.0393781	0.0792063	0.0603842	0.0638397	0.00456209	0.134726	0.352029	0.256666	0.256578	0.306724	0.561934	0.835423	1.197	1.77957	3.26026	0.8545284	0.0418349	0.013949	0.00188054	0.00309925	0.012011	0.000188173	6.8818e-05	0.000881829	0.00632648	0.0135947	0.00629624	0.0198187	0.00357296	0.00738698	0.0246039	0.00979323	0.0248269	0.0152132	0.0331859	0.00890009	0.0147905	0.025526	0.0104949	0.00063755	0.000252054	0.0089176	0.0160454	0.00907811	0.00647027	0.00336188	0.0146886	0.00410455	0.0129318	0.00851139	0.0124965	0.00485167	0.0161957	0.0452184	0.004144	0.00124774	0.00130506	0.0023264	0.0039281	0.00160456	0.0015977	0.00307468	0.00384529	0.049773	0.000994185	0.0192279	0.00824135	0.00433067	0.055657	0.00903248	0.019859	0.00524081	0.0216027	0.00532586	0.0264145	0.00481516	0.00229559	0.00282335	0.00725194	0.000929834	0.0248004	0.0418081	0.000378291	0.0333427	0.0137866	0.00142935	0.0138052	0.0153238	0.00138535	0.011833	0.00559801	0.00277898	0.0115755	0.0152934	0.00596486	0.0180739	0.000450531	0.00977651	0.0026743	0.00489517	0.00575164	0.011569	0.00881983	0.00932455	0.000666347	6.846414
