Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
7668	-3798.894	-3944.166	145.2721	0.211203	0.41546	0.584541	0.788796	2.020329	0.203453	0.0931684	0.0500791	0.078119	0.0922403	0.0240702	0.000757643	0.0484339	0.0570554	0.0912438	0.0304944	0.0369991	0.0508219	0.0230093	0.135304	0.173165	0.13847	0.0739069	0.135881	0.0512009	0.0683973	0.13416	0.0742443	0.00483454	0.00473351	0.0444168	0.10835	0.0198276	0.0690957	0.0443697	0.0425587	0.0795531	0.105126	0.0433592	0.0788728	0.00996046	0.17949	0.172756	0.0198213	0.00876335	0.00364027	0.0178617	0.0472121	0.00295217	0.0111902	0.0183165	0.0067717	0.0804797	0.15543	0.226855	0.211799	0.0338276	0.0337592	0.0436362	0.0359529	0.00916902	0.0388436	0.0182474	0.076193	0.044363	0.0795224	0.0158327	0.163649	0.0709122	0.0842803	0.0751601	0.154352	0.0307827	0.0336501	0.0257597	0.0320293	0.000402756	0.159013	0.231333	0.228405	0.0148918	0.00640238	0.0509536	0.00886221	0.034259	0.0599001	0.00650115	0.132958	0.353175	0.0551847	0.0782873	0.112252	0.0177887	0.106423	0.276599	0.329789	0.00429909	0.389313	0.3585	0.606349	0.855487	1.16892	1.64921	2.7894	0.7417443	0.0315921	0.0144672	0.00777628	0.0121303	0.0143231	0.00373761	0.000117647	0.00752081	0.00885954	0.0141683	0.00473516	0.00574522	0.00789161	0.00357289	0.0210099	0.026889	0.0215016	0.0114763	0.0210996	0.00795047	0.0106207	0.0208323	0.0115286	0.000750706	0.000735019	0.00689704	0.0168245	0.00307883	0.0107292	0.00688972	0.0066085	0.012353	0.016324	0.00673281	0.0122474	0.00154666	0.0278712	0.0268255	0.00307784	0.00136077	0.000565261	0.00277356	0.00733109	0.000458412	0.00173761	0.00284418	0.00105151	0.0124969	0.0241352	0.035226	0.0328881	0.00525274	0.00524212	0.00677581	0.00558275	0.00142376	0.00603163	0.00283346	0.0118312	0.00688868	0.0123482	0.0024585	0.0254114	0.0110112	0.013087	0.0116709	0.0239678	0.00477993	0.00522518	0.00399996	0.0049735	6.25398e-05	0.0246916	0.0359213	0.0354666	0.0023124	0.00099416	0.00791207	0.00137612	0.00531973	0.00930127	0.0010095	0.0206457	0.054841	0.00856907	0.0121564	0.0174305	0.00276223	0.0165254	6.439988
7704	-3786.615	-3932.217	145.6023	0.235868	0.424641	0.575358	0.764133	2.500638	0.220558	0.0893516	0.0512422	0.0130464	0.0482561	0.0258612	0.0280412	0.0349362	0.0732327	0.0965	0.022897	0.171359	0.0526977	0.0759278	0.131146	0.0381021	0.107961	0.0607625	0.135912	0.0661007	0.06541	0.150022	0.0383511	0.0172958	0.0105449	0.0360683	0.138741	0.0102637	0.0496689	0.0201301	0.120303	0.0654598	0.0465208	0.109386	0.0732626	0.00288302	0.115256	0.202504	0.020331	0.00183989	0.00445118	0.0221484	0.0291383	0.00355592	0.0154759	0.0125557	0.00278433	0.105266	0.236898	0.0722232	0.392452	0.0197139	0.0171332	0.0835084	0.0183799	0.00516943	0.0853373	0.0378244	0.0531166	0.0327306	0.0561494	0.0086946	0.0628381	0.0803199	0.0450793	0.0643728	0.0874136	0.059354	0.00950484	0.0104503	0.029461	0.000445228	0.115818	0.143569	0.15852	0.0174922	0.0305725	0.0313245	0.0161952	0.0391052	0.0513929	0.000666452	0.0521554	0.260336	0.110277	0.083733	0.072433	0.0394898	0.183789	0.259099	0.323115	0.0236275	0.394158	0.30194	0.557643	0.833427	1.19986	1.79326	3.31191	0.8658937	0.0367049	0.0148698	0.00852766	0.00217117	0.00803071	0.00430379	0.00466657	0.00581403	0.0121873	0.0160594	0.00381048	0.0285173	0.00876987	0.0126358	0.0218251	0.0063409	0.0179668	0.010112	0.0226182	0.0110004	0.0108854	0.0249665	0.00638233	0.00287834	0.00175487	0.00600243	0.023089	0.00170808	0.00826582	0.00335002	0.0200206	0.0108937	0.00774192	0.0182038	0.0121923	0.000479789	0.0191807	0.0337004	0.00338345	0.000306191	0.000740759	0.00368591	0.00484915	0.000591771	0.00257548	0.0020895	0.000463364	0.0175182	0.0394243	0.0120193	0.0653114	0.00328076	0.00285128	0.0138973	0.00305876	0.000860289	0.0142017	0.00629468	0.00883959	0.00544697	0.0093443	0.00144694	0.0104574	0.0133667	0.00750202	0.0107128	0.0145472	0.00987761	0.00158178	0.00173913	0.00490285	7.40943e-05	0.0192743	0.0238925	0.0263806	0.00291103	0.00508783	0.00521298	0.00269517	0.00650783	0.00855273	0.00011091	0.00867963	0.0433248	0.0183521	0.0139347	0.0120542	0.00657183	0.0305858	6.008947
7740	-3791.01	-3935.099	144.0892	0.219339	0.41857	0.58143	0.78066	2.165164	0.353868	0.0414098	0.141574	0.0563657	0.10454	0.0216678	0.0234277	0.0534863	0.0602325	0.185374	0.0914736	0.106402	0.0514399	0.029029	0.0613019	0.0602737	0.102786	0.0927506	0.158742	0.0827128	0.163684	0.230088	0.055103	0.00490611	0.0166536	0.0865691	0.141952	0.0385829	0.0593182	0.0579713	0.118416	0.0403283	0.0400704	0.0695471	0.0843723	0.0034301	0.111782	0.152436	0.0518691	0.0356456	0.00807094	0.0111761	0.0928224	0.00904144	0.0169366	0.0315926	0.00341831	0.011736	0.298547	0.0935419	0.298677	0.0407161	0.00833866	0.0365803	0.030976	0.0283202	0.121615	0.0150148	0.108719	0.0423171	0.148773	0.0535571	0.0835449	0.0407004	0.0661463	0.0190176	0.102802	0.0557879	0.0233618	0.0134967	0.0113058	0.000465519	0.137266	0.185497	0.184698	0.03495	0.0321003	0.0158225	0.0985719	0.0276437	0.0627393	0.00802669	0.0471139	0.372831	0.0958406	0.0419334	0.126655	0.0248169	0.0743614	0.214487	0.161438	0.305649	0.318426	0.290444	0.547185	0.828519	1.20697	1.82754	3.44301	0.8939634	0.0509928	0.0059672	0.020401	0.00812237	0.0150643	0.00312236	0.00337596	0.00770744	0.00867958	0.0267127	0.0131815	0.0153326	0.00741256	0.00418311	0.00883368	0.00868551	0.0148116	0.0133655	0.0228749	0.011919	0.023587	0.0331559	0.00794041	0.000706977	0.0023998	0.0124747	0.0204555	0.00555985	0.00854782	0.00835374	0.0170639	0.00581136	0.0057742	0.0100218	0.0121582	0.000494282	0.0161079	0.0219663	0.00747441	0.00513657	0.00116303	0.00161049	0.0133758	0.00130288	0.00244058	0.00455253	0.000492582	0.00169117	0.043021	0.0134795	0.0430398	0.00586725	0.00120161	0.00527126	0.00446367	0.00408097	0.0175249	0.00216365	0.0156666	0.00609795	0.0214384	0.00771764	0.0120389	0.00586497	0.00953176	0.00274046	0.0148138	0.00803911	0.00336646	0.00194489	0.00162918	6.70818e-05	0.0197803	0.0267303	0.0266152	0.00503633	0.00462569	0.00228004	0.0142043	0.00398349	0.0090408	0.00115666	0.00678917	0.0537254	0.0138107	0.00604265	0.0182512	0.00357614	0.0107156	6.939567
7776	-3782.137	-3926.689	144.5521	0.255673	0.431535	0.568465	0.744327	2.993891	0.162903	0.0959842	0.121192	0.0201297	0.0469807	0.0567568	0.029664	0.0494378	0.04949	0.15446	0.0205717	0.0871912	0.0254664	0.0454282	0.135087	0.123298	0.127702	0.120299	0.180104	0.0207545	0.151212	0.208993	0.0406207	0.000796817	0.0217722	0.050044	0.164222	0.016503	0.0515029	0.043724	0.089688	0.00899341	0.0506267	0.0148242	0.0732015	0.0107102	0.112621	0.310704	0.0417208	0.0223077	0.0135776	0.0223409	0.0515709	0.00206676	0.015355	0.0243535	0.0511438	0.101428	0.263554	0.136262	0.283298	0.0259745	0.00596445	0.00376905	0.0789153	0.0481798	0.0976009	0.0404718	0.0691698	0.0370826	0.0720809	0.0352474	0.0395159	0.0465307	0.0469699	0.0264011	0.0666639	0.0517402	0.00504589	0.00485614	0.054268	0.00684159	0.112087	0.153512	0.189253	0.0468358	0.0219639	0.00208021	0.0546473	0.00693242	0.0821971	0.0257928	0.0507556	0.254567	0.0789041	0.0528569	0.179432	0.0433337	0.10713	0.286086	0.076494	0.315411	0.322009	0.332195	0.584228	0.845625	1.18256	1.71166	3.01028	0.7968461	0.0252632	0.0148854	0.0187947	0.00312175	0.00728585	0.00880195	0.00460035	0.00766691	0.007675	0.023954	0.0031903	0.0135218	0.00394937	0.00704509	0.0209495	0.0191212	0.0198042	0.0186561	0.0279309	0.00321865	0.0234503	0.0324111	0.00629953	0.000123572	0.00337647	0.00776091	0.0254678	0.00255931	0.00798716	0.00678081	0.013909	0.00139471	0.00785128	0.00229897	0.0113522	0.00166095	0.0174655	0.0481845	0.00647014	0.00345952	0.00210564	0.00346467	0.00799771	0.000320516	0.00238128	0.00377679	0.00793148	0.0157297	0.0408725	0.0211317	0.0439343	0.00402817	0.000924978	0.000584511	0.0122383	0.00747182	0.0151361	0.00627645	0.010727	0.00575084	0.0111784	0.00546623	0.0061282	0.00721606	0.00728418	0.00409433	0.0103384	0.00802396	0.000782526	0.000753099	0.00841598	0.00106101	0.0173826	0.0238069	0.0293497	0.00726338	0.00340621	0.000322603	0.00847481	0.00107509	0.0127473	0.00399999	0.00787127	0.0394787	0.0122366	0.00819714	0.0278266	0.00672027	0.016614	6.448208
7812	-3792.745	-3938.082	145.337	0.233551	0.423808	0.576191	0.766449	2.449913	0.194163	0.112825	0.0411785	0.027083	0.0791716	0.0435995	0.0152227	0.0337857	0.0643095	0.0935436	0.0184563	0.089699	0.0513237	0.0440094	0.10199	0.0925455	0.167603	0.133624	0.120222	0.0297216	0.109553	0.147777	0.0365762	0.00979842	0.00278046	0.0332751	0.07386	0.0150214	0.0461383	0.0137851	0.0249814	0.0168233	0.0687722	0.0477526	0.0396151	0.0331309	0.0175945	0.231721	0.0169791	0.0159901	0.0184337	0.0067169	0.00442294	6.48365e-05	0.0120359	0.041239	0.0584008	0.0255294	0.426358	0.102502	0.387539	0.0384116	0.00112213	0.03532	0.0233836	0.0150541	0.0974069	0.0164277	0.0341985	0.025991	0.0895016	0.00058373	0.0759678	0.0288887	0.0450759	0.0231281	0.0938484	0.122938	0.0189545	0.0392389	0.0792032	0.02466	0.0927081	0.215473	0.150125	0.0672038	0.0347761	0.0124588	0.067861	0.0096323	0.0576001	0.00156451	0.0655321	0.255128	0.0410775	0.0994569	0.0839852	0.0465538	0.116481	0.161398	0.393412	0.0142186	0.430972	0.188406	0.44306	0.775716	1.28913	2.25703	5.30768	1.206913	0.0324354	0.0188476	0.00687895	0.00452427	0.0132258	0.00728338	0.00254298	0.00564397	0.010743	0.0156266	0.00308316	0.0149844	0.00857371	0.00735186	0.0170376	0.0154599	0.0279983	0.0223221	0.0200833	0.00496505	0.018301	0.0246864	0.00611012	0.00163684	0.000464481	0.00555868	0.0123385	0.00250936	0.0077075	0.00230282	0.00417319	0.00281036	0.0114885	0.00797716	0.00661777	0.00553457	0.0029392	0.0387094	0.00283639	0.00267117	0.00307938	0.00112207	0.00073886	1.08311e-05	0.00201061	0.00688906	0.00975597	0.00426474	0.0712238	0.0171231	0.0647392	0.00641673	0.000187455	0.00590027	0.00390628	0.00251481	0.016272	0.00274428	0.00571292	0.00434185	0.0149514	9.75132e-05	0.0126906	0.00482592	0.00753002	0.00386359	0.0156776	0.020537	0.00316639	0.00655493	0.013231	0.00411949	0.0154871	0.0359951	0.0250786	0.0112265	0.00580941	0.00208126	0.0113363	0.00160909	0.0096222	0.000261355	0.0109473	0.0426196	0.00686208	0.0166145	0.0140299	0.0077769	0.0194584	5.986163
7848	-3783.395	-3928.942	145.547	0.244944	0.427848	0.572152	0.755056	2.712659	0.350314	0.0700121	0.0512189	0.027475	0.101173	0.0103436	0.0436643	0.0267844	0.059995	0.101713	0.0392586	0.101493	0.076553	0.0891036	0.105773	0.0802648	0.081278	0.0729417	0.264539	0.0415549	0.0820721	0.11088	0.0375077	0.013061	0.00335614	0.0504243	0.0753239	0.0272447	0.076757	0.0195672	0.101175	0.00704044	0.0976917	0.132936	0.0467315	0.0387474	0.0755294	0.208963	0.0379493	0.0137683	0.030791	0.0187389	0.000797054	0.00521426	0.0339343	0.0239689	0.0223749	0.0518853	0.0244772	0.0373912	0.141482	0.0897942	0.0216636	0.0100266	0.0730383	0.0313338	0.175452	0.0828019	0.0172535	0.00249725	0.0166315	0.135827	0.0657894	0.0169669	0.101604	0.039957	0.0610905	0.0487348	0.03745	0.332132	0.168217	0.0403604	0.0449742	0.0478139	0.0885468	0.0435982	0.0205638	0.0938057	0.0935877	0.000838859	0.106342	0.0425131	0.090434	0.00752996	0.0180221	0.135478	0.0276319	0.026027	0.0316671	0.234314	0.323509	0.169138	0.273039	0.277935	0.535562	0.822988	1.21508	1.8672	3.59796	0.9257944	0.0590626	0.011804	0.00863546	0.00463226	0.0170578	0.00174391	0.00736176	0.00451583	0.0101151	0.0171488	0.00661896	0.0171116	0.0129068	0.0150228	0.0178333	0.0135326	0.0137034	0.0122979	0.044601	0.00700612	0.0138373	0.0186943	0.00632377	0.00220208	0.000565842	0.00850149	0.0126995	0.00459343	0.0129412	0.00329901	0.0170581	0.00118701	0.0164707	0.0224129	0.00787888	0.00653278	0.0127342	0.0352309	0.00639822	0.00232133	0.00519134	0.00315936	0.000134383	0.000879119	0.00572129	0.00404113	0.00377239	0.00874782	0.00412683	0.00630412	0.0238538	0.0151392	0.00365246	0.00169048	0.0123142	0.00528285	0.0295811	0.0139603	0.00290892	0.000421034	0.00280405	0.0229003	0.011092	0.00286061	0.0171303	0.00673672	0.0102998	0.00821665	0.00631403	0.0559971	0.0283612	0.00680473	0.00758262	0.00806138	0.0149289	0.00735062	0.00346704	0.0158155	0.0157788	0.000141431	0.0179292	0.00716767	0.0152471	0.00126954	0.00303851	0.0228415	0.00465872	0.00438813	0.00533904	5.931232
7884	-3785.274	-3932.004	146.7299	0.241929	0.426793	0.573208	0.75807	2.639796	0.224201	0.113671	0.0438715	0.0708329	0.0710687	0.0267096	0.0457466	0.0272904	0.0679655	0.0568026	0.0323238	0.0965947	0.0658	0.0143404	0.0961442	0.062118	0.0569341	0.0927655	0.166766	0.0211843	0.110325	0.10958	0.0379728	0.0166226	0.00653692	0.103961	0.0614053	0.0248836	0.0328065	0.0139632	0.0297573	0.0209985	0.0547972	0.0428424	0.0539626	0.0485298	0.109743	0.222532	0.038082	0.0271569	0.00865111	0.0160887	0.0134404	0.00145232	0.0216907	0.0217259	0.0522705	0.0487466	0.00309069	0.107268	0.132888	0.0653744	0.0125541	0.0133002	0.0880414	0.0559757	0.234783	0.051382	0.0334997	0.0026751	0.0134234	0.121728	0.0354653	0.0108415	0.122671	0.0335199	0.0713454	0.0629854	0.0290208	0.253175	0.150233	0.0352733	0.0111568	0.039884	0.0409146	0.0232599	0.0155837	0.0794686	0.0349993	0.0169856	0.0732021	0.0205092	0.083977	0.0107743	0.00918037	0.134739	0.0163282	0.114334	0.0407977	0.118662	0.512574	0.0947962	0.273968	0.279811	0.537321	0.823831	1.21384	1.86108	3.57385	0.9209313	0.0422204	0.021406	0.00826165	0.0133389	0.0133833	0.00502981	0.00861475	0.00513917	0.0127989	0.0106968	0.00608704	0.0181902	0.0123911	0.00270051	0.0181053	0.0116977	0.0107215	0.0174691	0.0314044	0.00398932	0.0207758	0.0206356	0.00715083	0.00313028	0.001231	0.0195774	0.0115635	0.00468594	0.00617794	0.00262947	0.00560374	0.00395433	0.0103191	0.00806785	0.0101619	0.00913887	0.0206662	0.0419061	0.00717139	0.00511404	0.00162913	0.00302973	0.00253103	0.000273494	0.00408468	0.0040913	0.0098433	0.0091797	0.000582022	0.0202001	0.0250247	0.012311	0.00236412	0.00250461	0.0165795	0.010541	0.0442131	0.00967598	0.00630847	0.000503761	0.00252783	0.0229232	0.00667864	0.00204161	0.0231007	0.00631228	0.0134354	0.0118611	0.00546504	0.0476764	0.0282911	0.00664247	0.00210098	0.00751075	0.00770481	0.00438018	0.00293463	0.0149651	0.00659088	0.00319864	0.013785	0.00386219	0.0158141	0.00202895	0.0017288	0.0253733	0.00307484	0.0215308	0.0076828	5.310265
7920	-3787.65	-3934.166	146.5165	0.158537	0.392769	0.60723	0.841463	1.312033	0.354612	0.111657	0.0269396	0.0090416	0.104679	0.0166867	0.0387353	0.0330684	0.0621394	0.0633797	0.0334383	0.129897	0.0718581	0.075528	0.0866115	0.0853656	0.0821261	0.0607957	0.255911	0.0539368	0.148704	0.186465	0.0569883	0.00156628	0.013593	0.0407921	0.0590021	0.0406862	0.045462	0.0091981	0.0398705	0.00745726	0.0858018	0.0261271	0.0812037	0.0347787	0.120811	0.214075	0.0167418	0.0359499	0.0225407	0.0340145	0.0314187	0.00410939	0.0242553	0.0231993	0.0183038	0.0389559	0.00130084	0.0725635	0.0977072	0.0867952	0.0160111	0.0124996	0.0405652	0.00596523	0.198655	0.125456	0.0726866	0.0108307	0.0260696	0.0327341	0.0572809	0.0890301	0.0690466	0.0352972	0.0242271	0.0794495	0.0116922	0.223329	0.102023	0.0494732	0.00503412	0.0554674	0.0760995	0.012325	0.00553592	0.134273	0.0551769	0.020738	0.0506269	0.0288693	0.190632	0.0260234	0.0611008	0.155359	0.0144071	0.237865	0.00776527	0.151224	0.182588	0.483709	0.182479	0.224435	0.482531	0.796647	1.25526	2.0724	4.45563	1.080387	0.0601397	0.0189362	0.00456877	0.00153339	0.0177529	0.00282995	0.00656924	0.00560818	0.0105384	0.0107488	0.00567091	0.0220296	0.0121866	0.012809	0.0146887	0.0144774	0.013928	0.0103105	0.0434007	0.00914731	0.0252192	0.0316233	0.00966482	0.000265631	0.00230528	0.00691805	0.0100064	0.00690011	0.00771004	0.00155993	0.00676175	0.0012647	0.0145514	0.00443097	0.0137716	0.00589823	0.0204887	0.0363056	0.0028393	0.00609685	0.00382275	0.00576862	0.0053284	0.000696924	0.00411354	0.00393445	0.0031042	0.00660665	0.000220613	0.0123063	0.0165705	0.0147199	0.00271538	0.00211984	0.00687958	0.00101166	0.0336905	0.0212765	0.0123271	0.00183681	0.00442123	0.00555148	0.00971445	0.0150989	0.0117098	0.00598616	0.00410874	0.0134741	0.00198291	0.0378751	0.0173025	0.00839031	0.000853752	0.00940689	0.012906	0.00209023	0.000938854	0.0227718	0.00935762	0.00351702	0.00858597	0.00489603	0.0323299	0.00441339	0.0103623	0.0263477	0.00244335	0.0403403	0.00131694	5.896466
7956	-3782.201	-3930.246	148.0454	0.185112	0.40484	0.59516	0.814888	1.627072	0.223473	0.0886964	0.0374899	0.0484488	0.101325	0.00209048	0.0212502	0.0348765	0.0441154	0.11434	0.023679	0.146047	0.0618654	0.0801277	0.0806469	0.0393541	0.0680236	0.0942026	0.158907	0.0363677	0.0687172	0.111733	0.0503987	0.00147608	0.00732072	0.0475575	0.0684779	0.0373589	0.0562199	0.0324587	0.0388823	0.00314901	0.0660092	0.111172	0.0761875	0.021552	0.0802088	0.14493	0.0211837	0.0610425	0.0116334	0.0200907	0.0422046	0.0071076	0.014913	0.0104841	0.0264625	0.0480906	0.0030711	0.0387358	0.0878712	0.0610973	0.0313038	0.00513353	0.0395918	0.000811235	0.171877	0.0262731	0.0392575	0.0262338	0.0184291	0.130698	0.0531507	0.0150584	0.0464678	0.0185569	0.0152739	0.0254858	0.0262318	0.363189	0.0669917	0.0581706	0.0135356	0.0117278	0.0340983	0.0189388	0.0478629	0.0616162	0.047137	0.0299576	0.042542	0.00366061	0.0775236	0.0273231	0.0308207	0.0614997	0.00722235	0.251136	0.0265921	0.182285	0.214643	0.448204	0.154868	0.255383	0.513909	0.81246	1.23083	1.94587	3.91569	0.9869828	0.045105	0.0179022	0.00756682	0.00977874	0.0204511	0.000421935	0.00428908	0.00703936	0.00890409	0.0230779	0.00477929	0.0294776	0.0124867	0.0161727	0.0162775	0.0079431	0.0137297	0.0190135	0.0320733	0.00734033	0.0138696	0.0225518	0.0101723	0.000297927	0.00147759	0.00959885	0.0138213	0.00754039	0.0113472	0.00655136	0.00784788	0.000635586	0.0133231	0.0224385	0.0153774	0.00434998	0.0161891	0.0292522	0.00427564	0.0123206	0.00234805	0.00405504	0.00851844	0.00143457	0.00301	0.00211607	0.0053411	0.00970644	0.00061986	0.0078183	0.0177356	0.0123317	0.00631825	0.00103613	0.00799107	0.000163737	0.0346911	0.00530288	0.00792359	0.00529493	0.00371967	0.0263796	0.0107278	0.00303934	0.00937889	0.00374546	0.00308284	0.00514397	0.00529454	0.0733047	0.0135214	0.0117409	0.00273198	0.00236709	0.00688229	0.00382253	0.00966048	0.0124364	0.00951396	0.00604654	0.00858652	0.000738846	0.0156471	0.0055148	0.00622074	0.0124129	0.00145773	0.0506885	0.00536726	4.954504
7992	-3781.15	-3926.325	145.1754	0.229849	0.422467	0.577534	0.770151	2.371487	0.289687	0.0811556	0.0466456	0.0169233	0.150273	0.00188591	0.0190739	0.0375394	0.0111143	0.0989411	0.0582502	0.113566	0.0422647	0.055728	0.121956	0.0608055	0.076951	0.143432	0.287317	0.0389609	0.149552	0.133659	0.0687936	0.00085643	0.00349959	0.0499264	0.0794885	0.0244491	0.078324	0.0267323	0.0800705	0.0190356	0.0647518	0.0556229	0.0894683	0.0147657	0.104929	0.125821	0.0222791	0.00398532	0.00847009	0.0330093	0.0208272	0.005562	0.0170823	0.0198956	0.0230059	0.0711231	0.0429306	0.127346	0.190617	0.0604682	0.0261972	0.0099795	0.0432809	0.0237338	0.27257	0.16761	0.0305583	0.0175911	0.0100012	0.0311515	0.0704694	0.0339902	0.0277375	0.0161338	0.00260211	0.0360127	0.017429	0.34083	0.0444883	0.0308769	0.0709895	0.029961	0.0184461	0.0371036	0.0609887	0.00753809	0.0914617	0.0363247	0.212004	0.0413425	0.124607	0.0168587	0.0686456	0.129698	0.0365258	0.458977	0.00451214	0.192584	0.332341	0.035534	0.439541	0.286429	0.543482	0.826766	1.20953	1.83999	3.49127	0.9040283	0.0462165	0.0129475	0.00744182	0.00269993	0.0239744	0.000300876	0.00304304	0.00598901	0.00177316	0.015785	0.00929319	0.0181182	0.00674288	0.00889081	0.0194568	0.00970087	0.0122767	0.0228831	0.0458384	0.00621579	0.0238594	0.0213239	0.0109753	0.000136634	0.000558323	0.00796522	0.0126815	0.00390059	0.0124958	0.00426485	0.0127744	0.00303692	0.0103305	0.00887404	0.0142737	0.00235572	0.0167403	0.0200734	0.00355439	0.000635815	0.00135131	0.00526628	0.00332275	0.000887358	0.0027253	0.00317414	0.00367035	0.0113469	0.00684912	0.0203167	0.0304109	0.00964705	0.00417948	0.00159212	0.006905	0.00378647	0.0434857	0.0267404	0.00487525	0.00280647	0.00159558	0.00496988	0.0112426	0.00542277	0.00442522	0.00257397	0.000415139	0.00574544	0.00278062	0.0543758	0.00709763	0.00492609	0.0113256	0.00477996	0.00294287	0.00591948	0.0097301	0.00120262	0.0145917	0.00579521	0.033823	0.00659575	0.0198797	0.00268963	0.0109517	0.020692	0.00582731	0.0732249	0.000719864	6.268047
